"Family","ID","Sex","oTreatment","Size","Activity","Block","tstart","Lifespan","Censored","timegroup"
"xAX","xAX8","M","A","4.196666667","Flight","G",83,84,0,60
"xAX","xAX8","M","A","4.196666667","Flight","G",84,85,0,61
"xAX","xAX8","M","A","4.196666667","Flight","G",85,86,1,62
"xAW","xAW1","M","B","5.256666667","Flight","G",0,4,0,1
"xAW","xAW1","M","B","5.256666667","Flight","G",4,7,0,2
"xAW","xAW1","M","B","5.256666667","Flight","G",7,8,0,3
"xAW","xAW1","M","B","5.256666667","Flight","G",8,9,0,4
"xAW","xAW1","M","B","5.256666667","Flight","G",9,10,0,5
"xAW","xAW1","M","B","5.256666667","Flight","G",10,11,0,6
"xAW","xAW1","M","B","5.256666667","Flight","G",11,12,0,7
"xAW","xAW1","M","B","5.256666667","Flight","G",12,13,0,8
"xAW","xAW1","M","B","5.256666667","Flight","G",13,16,0,9
"xAW","xAW1","M","B","5.256666667","Flight","G",16,17,0,10
"xAW","xAW1","M","B","5.256666667","Flight","G",17,20,0,11
"xAW","xAW1","M","B","5.256666667","Flight","G",20,21,0,12
"xAW","xAW1","M","B","5.256666667","Flight","G",21,24,0,13
"xAW","xAW1","M","B","5.256666667","Flight","G",24,26,0,14
"xAW","xAW1","M","B","5.256666667","Flight","G",26,27,0,15
"xAW","xAW1","M","B","5.256666667","Flight","G",27,28,0,16
"xAW","xAW1","M","B","5.256666667","Flight","G",28,31,0,17
"xAW","xAW1","M","B","5.256666667","Flight","G",31,36,0,18
"xAW","xAW1","M","B","5.256666667","Flight","G",36,39,0,19
"xAW","xAW1","M","B","5.256666667","Flight","G",39,40,0,20
"xAW","xAW1","M","B","5.256666667","Flight","G",40,43,0,21
"xAW","xAW1","M","B","5.256666667","Flight","G",43,44,0,22
"xAW","xAW1","M","B","5.256666667","Flight","G",44,45,0,23
"xAW","xAW1","M","B","5.256666667","Flight","G",45,46,0,24
"xAW","xAW1","M","B","5.256666667","Flight","G",46,47,0,25
"xAW","xAW1","M","B","5.256666667","Flight","G",47,48,0,26
"xAW","xAW1","M","B","5.256666667","Flight","G",48,49,0,27
"xAW","xAW1","M","B","5.256666667","Flight","G",49,51,0,28
"xAW","xAW1","M","B","5.256666667","Flight","G",51,52,0,29
"xAW","xAW1","M","B","5.256666667","Flight","G",52,53,0,30
"xAW","xAW1","M","B","5.256666667","Flight","G",53,54,0,31
"xAW","xAW1","M","B","5.256666667","Flight","G",54,55,0,32
"xAW","xAW1","M","B","5.256666667","Flight","G",55,56,0,33
"xAW","xAW1","M","B","5.256666667","Flight","G",56,57,0,34
"xAW","xAW1","M","B","5.256666667","Flight","G",57,58,0,35
"xAW","xAW1","M","B","5.256666667","Flight","G",58,59,0,36
"xAW","xAW1","M","B","5.256666667","Flight","G",59,60,0,37
"xAW","xAW1","M","B","5.256666667","Flight","G",60,61,0,38
"xAW","xAW1","M","B","5.256666667","Flight","G",61,62,0,39
"xAW","xAW1","M","B","5.256666667","Flight","G",62,63,0,40
"xAW","xAW1","M","B","5.256666667","Flight","G",63,64,0,41
"xAW","xAW1","M","B","5.256666667","Flight","G",64,65,0,42
"xAW","xAW1","M","B","5.256666667","Flight","G",65,66,0,43
"xAW","xAW1","M","B","5.256666667","Flight","G",66,67,0,44
"xAW","xAW1","M","B","5.256666667","Flight","G",67,68,0,45
"xAW","xAW1","M","B","5.256666667","Flight","G",68,69,0,46
"xAW","xAW1","M","B","5.256666667","Flight","G",69,70,0,47
"xAW","xAW1","M","B","5.256666667","Flight","G",70,71,0,48
"xAW","xAW1","M","B","5.256666667","Flight","G",71,72,0,49
"xAW","xAW1","M","B","5.256666667","Flight","G",72,73,0,50
"xAW","xAW1","M","B","5.256666667","Flight","G",73,74,0,51
"xAW","xAW1","M","B","5.256666667","Flight","G",74,75,0,52
"xAW","xAW1","M","B","5.256666667","Flight","G",75,76,0,53
"xAW","xAW1","M","B","5.256666667","Flight","G",76,77,0,54
"xAW","xAW1","M","B","5.256666667","Flight","G",77,78,0,55
"xAW","xAW1","M","B","5.256666667","Flight","G",78,79,0,56
"xAW","xAW1","M","B","5.256666667","Flight","G",79,80,0,57
"xAW","xAW1","M","B","5.256666667","Flight","G",80,82,0,58
"xAW","xAW1","M","B","5.256666667","Flight","G",82,83,0,59
"xAW","xAW1","M","B","5.256666667","Flight","G",83,84,0,60
"xAW","xAW1","M","B","5.256666667","Flight","G",84,85,0,61
"xAW","xAW1","M","B","5.256666667","Flight","G",85,86,1,62
"xAH","xAH2","F","A","4.216666667","Flight","F",0,4,0,1
"xAH","xAH2","F","A","4.216666667","Flight","F",4,7,0,2
"xAH","xAH2","F","A","4.216666667","Flight","F",7,8,0,3
"xAH","xAH2","F","A","4.216666667","Flight","F",8,9,0,4
"xAH","xAH2","F","A","4.216666667","Flight","F",9,10,0,5
"xAH","xAH2","F","A","4.216666667","Flight","F",10,11,0,6
"xAH","xAH2","F","A","4.216666667","Flight","F",11,12,0,7
"xAH","xAH2","F","A","4.216666667","Flight","F",12,13,0,8
"xAH","xAH2","F","A","4.216666667","Flight","F",13,16,0,9
"xAH","xAH2","F","A","4.216666667","Flight","F",16,17,0,10
"xAH","xAH2","F","A","4.216666667","Flight","F",17,20,0,11
"xAH","xAH2","F","A","4.216666667","Flight","F",20,21,0,12
"xAH","xAH2","F","A","4.216666667","Flight","F",21,24,0,13
"xAH","xAH2","F","A","4.216666667","Flight","F",24,26,0,14
"xAH","xAH2","F","A","4.216666667","Flight","F",26,27,0,15
"xAH","xAH2","F","A","4.216666667","Flight","F",27,28,0,16
"xAH","xAH2","F","A","4.216666667","Flight","F",28,31,0,17
"xAH","xAH2","F","A","4.216666667","Flight","F",31,36,0,18
"xAH","xAH2","F","A","4.216666667","Flight","F",36,39,0,19
"xAH","xAH2","F","A","4.216666667","Flight","F",39,40,0,20
"xAH","xAH2","F","A","4.216666667","Flight","F",40,43,0,21
"xAH","xAH2","F","A","4.216666667","Flight","F",43,44,0,22
"xAH","xAH2","F","A","4.216666667","Flight","F",44,45,0,23
"xAH","xAH2","F","A","4.216666667","Flight","F",45,46,0,24
"xAH","xAH2","F","A","4.216666667","Flight","F",46,47,0,25
"xAH","xAH2","F","A","4.216666667","Flight","F",47,48,0,26
"xAH","xAH2","F","A","4.216666667","Flight","F",48,49,0,27
"xAH","xAH2","F","A","4.216666667","Flight","F",49,51,0,28
"xAH","xAH2","F","A","4.216666667","Flight","F",51,52,0,29
"xAH","xAH2","F","A","4.216666667","Flight","F",52,53,0,30
"xAH","xAH2","F","A","4.216666667","Flight","F",53,54,0,31
"xAH","xAH2","F","A","4.216666667","Flight","F",54,55,0,32
"xAH","xAH2","F","A","4.216666667","Flight","F",55,56,0,33
"xAH","xAH2","F","A","4.216666667","Flight","F",56,57,0,34
"xAH","xAH2","F","A","4.216666667","Flight","F",57,58,0,35
"xAH","xAH2","F","A","4.216666667","Flight","F",58,59,0,36
"xAH","xAH2","F","A","4.216666667","Flight","F",59,60,0,37
"xAH","xAH2","F","A","4.216666667","Flight","F",60,61,0,38
"xAH","xAH2","F","A","4.216666667","Flight","F",61,62,0,39
"xAH","xAH2","F","A","4.216666667","Flight","F",62,63,0,40
"xAH","xAH2","F","A","4.216666667","Flight","F",63,64,0,41
"xAH","xAH2","F","A","4.216666667","Flight","F",64,65,0,42
"xAH","xAH2","F","A","4.216666667","Flight","F",65,66,0,43
"xAH","xAH2","F","A","4.216666667","Flight","F",66,67,0,44
"xAH","xAH2","F","A","4.216666667","Flight","F",67,68,0,45
"xAH","xAH2","F","A","4.216666667","Flight","F",68,69,0,46
"xAH","xAH2","F","A","4.216666667","Flight","F",69,70,0,47
"xAH","xAH2","F","A","4.216666667","Flight","F",70,71,0,48
"xAH","xAH2","F","A","4.216666667","Flight","F",71,72,0,49
"xAH","xAH2","F","A","4.216666667","Flight","F",72,73,0,50
"xAH","xAH2","F","A","4.216666667","Flight","F",73,74,0,51
"xAH","xAH2","F","A","4.216666667","Flight","F",74,75,0,52
"xAH","xAH2","F","A","4.216666667","Flight","F",75,76,0,53
"xAH","xAH2","F","A","4.216666667","Flight","F",76,77,0,54
"xAH","xAH2","F","A","4.216666667","Flight","F",77,78,0,55
"xAH","xAH2","F","A","4.216666667","Flight","F",78,79,0,56
"xAH","xAH2","F","A","4.216666667","Flight","F",79,80,0,57
"xAH","xAH2","F","A","4.216666667","Flight","F",80,82,0,58
"xAH","xAH2","F","A","4.216666667","Flight","F",82,83,0,59
"xAH","xAH2","F","A","4.216666667","Flight","F",83,84,0,60
"xAH","xAH2","F","A","4.216666667","Flight","F",84,85,0,61
"xAH","xAH2","F","A","4.216666667","Flight","F",85,86,1,62
"xAK","xAK3","M","A","3.703333333","Flight","F",0,4,0,1
"xAK","xAK3","M","A","3.703333333","Flight","F",4,7,0,2
"xAK","xAK3","M","A","3.703333333","Flight","F",7,8,0,3
"xAK","xAK3","M","A","3.703333333","Flight","F",8,9,0,4
"xAK","xAK3","M","A","3.703333333","Flight","F",9,10,0,5
"xAK","xAK3","M","A","3.703333333","Flight","F",10,11,0,6
"xAK","xAK3","M","A","3.703333333","Flight","F",11,12,0,7
"xAK","xAK3","M","A","3.703333333","Flight","F",12,13,0,8
"xAK","xAK3","M","A","3.703333333","Flight","F",13,16,0,9
"xAK","xAK3","M","A","3.703333333","Flight","F",16,17,0,10
"xAK","xAK3","M","A","3.703333333","Flight","F",17,20,0,11
"xAK","xAK3","M","A","3.703333333","Flight","F",20,21,0,12
"xAK","xAK3","M","A","3.703333333","Flight","F",21,24,0,13
"xAK","xAK3","M","A","3.703333333","Flight","F",24,26,0,14
"xAK","xAK3","M","A","3.703333333","Flight","F",26,27,0,15
"xAK","xAK3","M","A","3.703333333","Flight","F",27,28,0,16
"xAK","xAK3","M","A","3.703333333","Flight","F",28,31,0,17
"xAK","xAK3","M","A","3.703333333","Flight","F",31,36,0,18
"xAK","xAK3","M","A","3.703333333","Flight","F",36,39,0,19
"xAK","xAK3","M","A","3.703333333","Flight","F",39,40,0,20
"xAK","xAK3","M","A","3.703333333","Flight","F",40,43,0,21
"xAK","xAK3","M","A","3.703333333","Flight","F",43,44,0,22
"xAK","xAK3","M","A","3.703333333","Flight","F",44,45,0,23
"xAK","xAK3","M","A","3.703333333","Flight","F",45,46,0,24
"xAK","xAK3","M","A","3.703333333","Flight","F",46,47,0,25
"xAK","xAK3","M","A","3.703333333","Flight","F",47,48,0,26
"xAK","xAK3","M","A","3.703333333","Flight","F",48,49,0,27
"xAK","xAK3","M","A","3.703333333","Flight","F",49,51,0,28
"xAK","xAK3","M","A","3.703333333","Flight","F",51,52,0,29
"xAK","xAK3","M","A","3.703333333","Flight","F",52,53,0,30
"xAK","xAK3","M","A","3.703333333","Flight","F",53,54,0,31
"xAK","xAK3","M","A","3.703333333","Flight","F",54,55,0,32
"xAK","xAK3","M","A","3.703333333","Flight","F",55,56,0,33
"xAK","xAK3","M","A","3.703333333","Flight","F",56,57,0,34
"xAK","xAK3","M","A","3.703333333","Flight","F",57,58,0,35
"xAK","xAK3","M","A","3.703333333","Flight","F",58,59,0,36
"xAK","xAK3","M","A","3.703333333","Flight","F",59,60,0,37
"xAK","xAK3","M","A","3.703333333","Flight","F",60,61,0,38
"xAK","xAK3","M","A","3.703333333","Flight","F",61,62,0,39
"xAK","xAK3","M","A","3.703333333","Flight","F",62,63,0,40
"xAK","xAK3","M","A","3.703333333","Flight","F",63,64,0,41
"xAK","xAK3","M","A","3.703333333","Flight","F",64,65,0,42
"xAK","xAK3","M","A","3.703333333","Flight","F",65,66,0,43
"xAK","xAK3","M","A","3.703333333","Flight","F",66,67,0,44
"xAK","xAK3","M","A","3.703333333","Flight","F",67,68,0,45
"xAK","xAK3","M","A","3.703333333","Flight","F",68,69,0,46
"xAK","xAK3","M","A","3.703333333","Flight","F",69,70,0,47
"xAK","xAK3","M","A","3.703333333","Flight","F",70,71,0,48
"xAK","xAK3","M","A","3.703333333","Flight","F",71,72,0,49
"xAK","xAK3","M","A","3.703333333","Flight","F",72,73,0,50
"xAK","xAK3","M","A","3.703333333","Flight","F",73,74,0,51
"xAK","xAK3","M","A","3.703333333","Flight","F",74,75,0,52
"xAK","xAK3","M","A","3.703333333","Flight","F",75,76,0,53
"xAK","xAK3","M","A","3.703333333","Flight","F",76,77,0,54
"xAK","xAK3","M","A","3.703333333","Flight","F",77,78,0,55
"xAK","xAK3","M","A","3.703333333","Flight","F",78,79,0,56
"xAK","xAK3","M","A","3.703333333","Flight","F",79,80,0,57
"xAK","xAK3","M","A","3.703333333","Flight","F",80,82,0,58
"xAK","xAK3","M","A","3.703333333","Flight","F",82,83,0,59
"xAK","xAK3","M","A","3.703333333","Flight","F",83,84,0,60
"xAK","xAK3","M","A","3.703333333","Flight","F",84,85,0,61
"xAK","xAK3","M","A","3.703333333","Flight","F",85,86,1,62
"xE","xE3","F","B","5.683333333","Flight","B",0,4,0,1
"xE","xE3","F","B","5.683333333","Flight","B",4,7,0,2
"xE","xE3","F","B","5.683333333","Flight","B",7,8,0,3
"xE","xE3","F","B","5.683333333","Flight","B",8,9,0,4
"xE","xE3","F","B","5.683333333","Flight","B",9,10,0,5
"xE","xE3","F","B","5.683333333","Flight","B",10,11,0,6
"xE","xE3","F","B","5.683333333","Flight","B",11,12,0,7
"xE","xE3","F","B","5.683333333","Flight","B",12,13,0,8
"xE","xE3","F","B","5.683333333","Flight","B",13,16,0,9
"xE","xE3","F","B","5.683333333","Flight","B",16,17,0,10
"xE","xE3","F","B","5.683333333","Flight","B",17,20,0,11
"xE","xE3","F","B","5.683333333","Flight","B",20,21,0,12
"xE","xE3","F","B","5.683333333","Flight","B",21,24,0,13
"xE","xE3","F","B","5.683333333","Flight","B",24,26,0,14
"xE","xE3","F","B","5.683333333","Flight","B",26,27,0,15
"xE","xE3","F","B","5.683333333","Flight","B",27,28,0,16
"xE","xE3","F","B","5.683333333","Flight","B",28,31,0,17
"xE","xE3","F","B","5.683333333","Flight","B",31,36,0,18
"xE","xE3","F","B","5.683333333","Flight","B",36,39,0,19
"xE","xE3","F","B","5.683333333","Flight","B",39,40,0,20
"xE","xE3","F","B","5.683333333","Flight","B",40,43,0,21
"xE","xE3","F","B","5.683333333","Flight","B",43,44,0,22
"xE","xE3","F","B","5.683333333","Flight","B",44,45,0,23
"xE","xE3","F","B","5.683333333","Flight","B",45,46,0,24
"xE","xE3","F","B","5.683333333","Flight","B",46,47,0,25
"xE","xE3","F","B","5.683333333","Flight","B",47,48,0,26
"xE","xE3","F","B","5.683333333","Flight","B",48,49,0,27
"xE","xE3","F","B","5.683333333","Flight","B",49,51,0,28
"xE","xE3","F","B","5.683333333","Flight","B",51,52,0,29
"xE","xE3","F","B","5.683333333","Flight","B",52,53,0,30
"xE","xE3","F","B","5.683333333","Flight","B",53,54,0,31
"xE","xE3","F","B","5.683333333","Flight","B",54,55,0,32
"xE","xE3","F","B","5.683333333","Flight","B",55,56,0,33
"xE","xE3","F","B","5.683333333","Flight","B",56,57,0,34
"xE","xE3","F","B","5.683333333","Flight","B",57,58,0,35
"xE","xE3","F","B","5.683333333","Flight","B",58,59,0,36
"xE","xE3","F","B","5.683333333","Flight","B",59,60,0,37
"xE","xE3","F","B","5.683333333","Flight","B",60,61,0,38
"xE","xE3","F","B","5.683333333","Flight","B",61,62,0,39
"xE","xE3","F","B","5.683333333","Flight","B",62,63,0,40
"xE","xE3","F","B","5.683333333","Flight","B",63,64,0,41
"xE","xE3","F","B","5.683333333","Flight","B",64,65,0,42
"xE","xE3","F","B","5.683333333","Flight","B",65,66,0,43
"xE","xE3","F","B","5.683333333","Flight","B",66,67,0,44
"xE","xE3","F","B","5.683333333","Flight","B",67,68,0,45
"xE","xE3","F","B","5.683333333","Flight","B",68,69,0,46
"xE","xE3","F","B","5.683333333","Flight","B",69,70,0,47
"xE","xE3","F","B","5.683333333","Flight","B",70,71,0,48
"xE","xE3","F","B","5.683333333","Flight","B",71,72,0,49
"xE","xE3","F","B","5.683333333","Flight","B",72,73,0,50
"xE","xE3","F","B","5.683333333","Flight","B",73,74,0,51
"xE","xE3","F","B","5.683333333","Flight","B",74,75,0,52
"xE","xE3","F","B","5.683333333","Flight","B",75,76,0,53
"xE","xE3","F","B","5.683333333","Flight","B",76,77,0,54
"xE","xE3","F","B","5.683333333","Flight","B",77,78,0,55
"xE","xE3","F","B","5.683333333","Flight","B",78,79,0,56
"xE","xE3","F","B","5.683333333","Flight","B",79,80,0,57
"xE","xE3","F","B","5.683333333","Flight","B",80,82,0,58
"xE","xE3","F","B","5.683333333","Flight","B",82,83,0,59
"xE","xE3","F","B","5.683333333","Flight","B",83,84,0,60
